127.0.0.1 - - [05/Sep/2026:09:35:31 +0800] "GET /api/banner/list HTTP/1.1" 200 511 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:35:31 +0800] "GET /api/category/list HTTP/1.1" 200 1166 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:35:32 +0800] "GET /api/category/detail?id=1 HTTP/1.1" 200 326 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:35:32 +0800] "GET /api/category/sub?id=1 HTTP/1.1" 200 56 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:35:33 +0800] "GET /api/resource/list HTTP/1.1" 200 115 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:35:33 +0800] "GET /api/resource/hot HTTP/1.1" 200 56 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:35:34 +0800] "GET /api/resource/recommend HTTP/1.1" 200 56 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:35:34 +0800] "GET /api/search/hot HTTP/1.1" 200 65 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:35:35 +0800] "GET /api/search/resource?keyword=PPT HTTP/1.1" 200 115 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:35:35 +0800] "GET /api/vip/plans HTTP/1.1" 200 1055 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:35:36 +0800] "GET /api/user/info HTTP/1.1" 401 60 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:35:36 +0800] "GET /api/user/stats HTTP/1.1" 401 60 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:35:37 +0800] "GET /api/user/vipStatus HTTP/1.1" 401 60 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:35:37 +0800] "GET /api/user/downloads HTTP/1.1" 401 60 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:35:38 +0800] "GET /api/favorite/check?resource_id=1 HTTP/1.1" 401 60 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:35:38 +0800] "GET /api/favorite/list HTTP/1.1" 401 60 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:35:39 +0800] "GET /api/order/list HTTP/1.1" 401 60 "-" "curl/8.21.0"
